text,label
Reminder: The Compliance Division is hosting a workshop on Parking Permit tomorrow at 2 PM.,0
The Library Services has updated the Graduation Eligibility handbook for the next semester.,0
The Library Services has updated the Graduation Eligibility handbook for the next semester.,0
The Library Services has updated the Graduation Eligibility handbook for the next semester.,0
The Library Services has updated the Graduation Eligibility handbook for the next semester.,0
The Library Services has updated the Graduation Eligibility handbook for the next semester.,0
The Library Services has updated the Graduation Eligibility handbook for the next semester.,0
I'm looking forward to the Financial Aid project presentation next week!,0
I'm looking forward to the Financial Aid project presentation next week!,0
I'm looking forward to the Financial Aid project presentation next week!,0
I'm looking forward to the Financial Aid project presentation next week!,0
I'm looking forward to the Financial Aid project presentation next week!,0
I'm looking forward to the Financial Aid project presentation next week!,0
Does anyone have the notes for the Financial Aid class we had yesterday?,0
Does anyone have the notes for the Financial Aid class we had yesterday?,0
Does anyone have the notes for the Financial Aid class we had yesterday?,0
Does anyone have the notes for the Financial Aid class we had yesterday?,0
Does anyone have the notes for the Financial Aid class we had yesterday?,0
Does anyone have the notes for the Financial Aid class we had yesterday?,0
"Hey, do you want to grab coffee after the Campus ID lecture?",0
"Hey, do you want to grab coffee after the Campus ID lecture?",0
"Hey, do you want to grab coffee after the Campus ID lecture?",0
"Hey, do you want to grab coffee after the Campus ID lecture?",0
"Hey, do you want to grab coffee after the Campus ID lecture?",0
"Hey, do you want to grab coffee after the Campus ID lecture?",0
The IT Administration has updated the Graduation Eligibility handbook for the next semester.,0
The IT Administration has updated the Graduation Eligibility handbook for the next semester.,0
The IT Administration has updated the Graduation Eligibility handbook for the next semester.,0
The IT Administration has updated the Graduation Eligibility handbook for the next semester.,0
The IT Administration has updated the Graduation Eligibility handbook for the next semester.,0
The IT Administration has updated the Graduation Eligibility handbook for the next semester.,0
The Financial Aid Office is offering free snacks at the student union tonight.,0
The Financial Aid Office is offering free snacks at the student union tonight.,0
The Financial Aid Office is offering free snacks at the student union tonight.,0
The Financial Aid Office is offering free snacks at the student union tonight.,0
The Financial Aid Office is offering free snacks at the student union tonight.,0
The Financial Aid Office is offering free snacks at the student union tonight.,0
"Hi, I noticed the Academic Affairs changed their office hours for Friday.",0
"Hi, I noticed the Academic Affairs changed their office hours for Friday.",0
"Hi, I noticed the Academic Affairs changed their office hours for Friday.",0
"Hi, I noticed the Academic Affairs changed their office hours for Friday.",0
"Hi, I noticed the Academic Affairs changed their office hours for Friday.",0
"Hi, I noticed the Academic Affairs changed their office hours for Friday.",0
The Legal Department is offering free snacks at the student union tonight.,0
The Legal Department is offering free snacks at the student union tonight.,0
The Legal Department is offering free snacks at the student union tonight.,0
The Legal Department is offering free snacks at the student union tonight.,0
The Legal Department is offering free snacks at the student union tonight.,0
The Legal Department is offering free snacks at the student union tonight.,0
The IT Administration is offering free snacks at the student union tonight.,0
The IT Administration is offering free snacks at the student union tonight.,0
The IT Administration is offering free snacks at the student union tonight.,0
The IT Administration is offering free snacks at the student union tonight.,0
The IT Administration is offering free snacks at the student union tonight.,0
The IT Administration is offering free snacks at the student union tonight.,0
Does anyone have the notes for the Library Privileges class we had yesterday?,0
Does anyone have the notes for the Library Privileges class we had yesterday?,0
Does anyone have the notes for the Library Privileges class we had yesterday?,0
Does anyone have the notes for the Library Privileges class we had yesterday?,0
Does anyone have the notes for the Library Privileges class we had yesterday?,0
Does anyone have the notes for the Library Privileges class we had yesterday?,0
"Hi, I noticed the Student Health Center changed their office hours for Friday.",0
"Hi, I noticed the Student Health Center changed their office hours for Friday.",0
"Hi, I noticed the Student Health Center changed their office hours for Friday.",0
"Hi, I noticed the Student Health Center changed their office hours for Friday.",0
"Hi, I noticed the Student Health Center changed their office hours for Friday.",0
"Hi, I noticed the Student Health Center changed their office hours for Friday.",0
The Academic Affairs has updated the Library Privileges handbook for the next semester.,0
The Academic Affairs has updated the Library Privileges handbook for the next semester.,0
The Academic Affairs has updated the Library Privileges handbook for the next semester.,0
The Academic Affairs has updated the Library Privileges handbook for the next semester.,0
The Academic Affairs has updated the Library Privileges handbook for the next semester.,0
The Academic Affairs has updated the Library Privileges handbook for the next semester.,0
I'm looking forward to the Graduation Eligibility project presentation next week!,0
I'm looking forward to the Graduation Eligibility project presentation next week!,0
I'm looking forward to the Graduation Eligibility project presentation next week!,0
I'm looking forward to the Graduation Eligibility project presentation next week!,0
I'm looking forward to the Graduation Eligibility project presentation next week!,0
